"County","Market Name","Market Location","Address Line 1","City","State","Zip","Contact","Phone","Market Link","Operation Hours","Operation Season","Operating Months","FMNP","SNAP","FCC Issued","FCC Accepted","WIC VF","Latitude","Longitude","Georeference_1"
"Madison","Kubecka Farm Roadside Stand","691 Chestnut Ridge Rd Kirkville","691 Chestnut Ridge Rd","Kirkville","NY","13082","Emma Adams","3156875103",,"Mon-Fri 10am-6pm, Sat 10am-5pm","June 1-October 31","M","Y","N","N","Y","N","43.11239","-75.94782","POINT (-75.94782 43.11239)"
"Madison","Mosher Farms Farm Stand","3214 Fargo Rd Bouckville","3214 Fargo Rd","Bouckville","NY","13310","Terry Mosher","3158937173","http://www.mosherfarms.com","Mon-Sat 9am-6pm, Sun 9am-5pm","June 5-October 31","M","Y","N","N","Y","N","42.87972","-75.57175","POINT (-75.57175 42.87972)"
"Monroe","Brightlys Farms Farm Stand","525 Drake Rd Hamlin","525 Drake Road","Hamlin","NY","14464","Betsy Brightly","5856364337","http://www.brightlyfarms.com","Mon-Sat 9am-5pm","Year-round","YR","Y","Y","N","Y","N","43.29471","-77.94344","POINT (-77.94344 43.29471)"
"Monroe","Brighton Farmers' Market","Golisano Institute, 150 Sawgrass Dr Rochester","150 Sawgrass Drive","Rochester","NY","14620","Abby Merz","5857845264","http://www.brightonfarmersmarket.org","Sun 9am-1pm","April 26-November 22","P/M","Y","Y","Y","Y","N","43.12204","-77.56808","POINT (-77.56808 43.12204)"
"Monroe","Brighton WINTER Farmers' Market","1435 Westfall Rd Rochester","1435 Westfall Rd Rochester","Rochester","NY","14618","Sue Gardner-Smith","5852698918","http://www.brightonfarmersmarket.org","Sun 10am-1pm","November 20-April 19","M/X/W/P","N","Y","Y","Y","N","43.11489","-77.58105","POINT (-77.58105 43.11489)"
"Monroe","Curbside Market-Abraham Lincoln Apartments","355 N Park Dr Rochester","355 N Park Dr","Rochester","NY","14609","Mitch Gruber","5853283380","http://www.foodlinkny.org","Tue 11:45am-12:15pm","Year-round","YR","Y","Y","N","Y","N","43.18972","-77.57741","POINT (-77.57741 43.18972)"
"Monroe","Curbside Market-Andrews Terrace","125 St. Paul St Rochester","125 Saint Paul Street","Rochester","NY","14604","Mitch Gruber","5853283380","http://www.foodlinkny.org","Wed 2pm-3pm","Year-round","YR","Y","Y","N","Y","N","43.15872","-77.61047","POINT (-77.61047 43.15872)"
"Monroe","Curbside Market-Arnett Library","310 Arnett Blvd","310 Arnett Boulevard","Rochester","NY","14619","Mitch Gruber","5853283380","http://www.foodlinkny.org","Wed 11:30am-12:15pm","Year-round","YR","Y","Y","N","Y","N","43.14068","-77.63599","POINT (-77.63599 43.14068)"
"Monroe","Curbside Market-Beechwood Neighborhood","441 Parsells Ave Rochester","441 Parsells Ave","Rochester","NY","14609","Matthew Reifsteck","5854134057","http://www.foodlinkny.org","Fri 11:45am-12:30pm","Year-round","YR","N","N","N","Y","N","43.1658","-77.56665","POINT (-77.56665 43.1658)"
"Monroe","Curbside Market-Blackwell Estates","5 Antoinette Dr","5 Antoinette Drive","Rochester","NY","14623","Mitch Gruber","5853283380","http://www.foodlinkny.org","Fri 11:30am-12:30pm","Year-round","YR","Y","Y","N","Y","N","43.08254","-77.60786","POINT (-77.60786 43.08254)"
"Monroe","Curbside Market-Carriage Factory Apts","33 Litchfield St Rochester","33 Litchfield Street","Rochester","NY","14608","Mitch Gruber","5853283380","http://www.foodlinkny.org","Tue 2pm-3pm","Year-round","YR","Y","Y","N","Y","N","43.15396","-77.62575","POINT (-77.62575 43.15396)"
"Monroe","Curbside Market-Cedar Hill Terrace","46 Cedar Terrace Hilton","46 Cedar Terrace","Hilton","NY","14468","Matthew Reifsteck","5854134057","http://foodlinkny.org","Thu 12pm-12:30pm","Year-round","YR","N","N","N","Y","N","43.28254","-77.78845","POINT (-77.78845 43.28254)"
"Monroe","Curbside Market-Center City Courtyard","99 W Main St","99 West Main Street","Rochester","NY","14614","Mitch Gruber","5853283380","http://www.foodlinkny.org","Sat 2:30pm-3:30pm","Year-round","YR","Y","N","N","Y","N","43.08363","-77.60593","POINT (-77.60593 43.08363)"
"Monroe","Curbside Market-Charlotte Harbortown (Lake Ave)","4575 Lake Ave Rochester","4575 Lake Avenue","Rochester","NY","14612","Mitch Gruber","5853283380","http://www.foodlinkny.org","Fri 2:15pm-3:15pm","Year-round","YR","Y","Y","N","Y","N","43.25492","-77.61411","POINT (-77.61411 43.25492)"
"Monroe","Curbside Market-Charlotte Harbortown (River St)","60 River St Rochester","60 River Street","Rochester","NY","14612","Mitch Gruber","5853283380","http://www.foodlinkny.org","Fri 3:30pm-4:30pm","Year-round","YR","Y","Y","N","Y","N","43.2444","-77.61607","POINT (-77.61607 43.2444)"
"Monroe","Curbside Market-Community Place","145 Parsells Ave","145 Parsells Avenue","Rochester","NY","14609","Mitch Gruber","5853283380","http://www.foodlinkny.org","Fri 11:45am-12:30pm","Year-round","YR","Y","N","N","Y","N","43.16691","-77.61039","POINT (-77.61039 43.16691)"
"Monroe","Curbside Market-Cornerstone Pointe","3 GBC Parkway Greece","3 GBC Parkway","Greece","NY","14626","Mitch Gruber","5853283380","http://www.foodlinkny.org","Mon 1:15pm-2pm","Year-round","YR","Y","Y","N","Y","N","43.21335","-77.69366","POINT (-77.69366 43.21335)"
"Monroe","Curbside Market-Danforth Towers","140 West Ave Rochester","140 West Avenue","Rochester","NY","14611","Mitch Gruber","5853283380","http://www.foodlinkny.org","Tue 3:30pm-4:15pm","Year-round","YR","Y","Y","N","Y","N","43.15038","-77.64166","POINT (-77.64166 43.15038)"
"Monroe","Curbside Market-DePaul Ridgeview","109 Marburger St Rochester","109 Marburger Street","Rochester","NY","14621","Mitch Gruber","5853283380","http://www.foodlinkny.org","Wed 4pm-4:30pm","Year-round","YR","Y","Y","N","Y","N","43.19375","-77.6078","POINT (-77.6078 43.19375)"
"Monroe","Curbside Market-DHS Westfall","111 Westfall Rd Rochester","111 Westfall Rd.","Rochester","NY","14620","Mitch Gruber","5853283380","http://www.foodlinkny.org","Thu 10:30am-11:15am","Year-round","YR","Y","Y","N","Y","N","43.11451","-77.61886","POINT (-77.61886 43.11451)"
"Monroe","Curbside Market-Dunn Towers","100 Dunn Tower Dr Rochester","100 Dunn Tower Drive","Rochester","NY","14606","Mitch Gruber","5853283380","http://www.foodlinkny.org","Mon 2:30pm-3:30pm","Year-round","YR","Y","Y","N","Y","N","43.16924","-77.69727","POINT (-77.69727 43.16924)"
"Monroe","Curbside Market-Durand Senior Apartments","4250 Culver Rd Rochester","4250 Culver Rd","Rochester","NY","14622","Mitch Gruber","5853283380","http://www.foodlinkny.org","Fri 10:15am-11:15am","Year-round","YR","Y","Y","N","Y","N","43.22598","-77.54736","POINT (-77.54736 43.22598)"
"Monroe","Curbside Market-Eastman Reserve Apts","303 Eastman Ave","303 Eastman Avenue","Rochester","NY","14615","Mitch Gruber","5853283380","http://www.foodlinkny.org","Thu 3:45pm-4:30pm","Year-round","YR","Y","N","N","Y","N","42.88816","-77.31422","POINT (-77.31422 42.88816)"
"Monroe","Curbside Market-EL Towers","500 South Ave Rochester","500 South Ave","Rochester","NY","14620","Matthew Reifsteck","5854134057","http://www.foodlinkny.org","Tue 3:30pm-4:15pm","Year-round","YR","N","N","N","Y","N","43.1465","-77.60524","POINT (-77.60524 43.1465)"
"Monroe","Curbside Market-Ellison Park Apts","44 Bobrich Drive Rochester","44 Bobrich Drive","Rochester","NY","14610","Matthew Reifsteck","5854134057","http://www.foodlinkny.org","Sat 11am-12pm","Year-round","YR","N","N","N","Y","N","43.14917","-77.5466","POINT (-77.5466 43.14917)"
"Monroe","Curbside Market-ESLC East Ave","270 East Ave Rochester","270 East Avenue","Rochester","NY","14604","Mitch Gruber","5853283380","http://www.foodlinkny.org","Tue 12pm-12:45pm","Year-round","YR","Y","Y","N","Y","N","43.15569","-77.59664","POINT (-77.59664 43.15569)"
"Monroe","Curbside Market-ESLC Rockwood Ctr","3833 E Henrietta Rd","3833 E Henrietta Rd","Henrietta","NY","14467","Mitch Gruber","5853283380","http://www.foodlinkny.org","Fri 10:30am-11:15am","Year-round","YR","Y","Y","N","Y","N","43.04649","-77.62499","POINT (-77.62499 43.04649)"
"Monroe","Curbside Market-Fairport Apartments","1030 Whitney Rd E Fairport","1030 Whitney Road E","Fairport","NY","14450","Mitch Gruber","5853283380","http://www.foodlinkny.org","Thu 10:30am-11:15am","Year-round","YR","Y","Y","N","Y","N","43.10913","-77.43938","POINT (-77.43938 43.10913)"
"Monroe","Curbside Market-FIGHT Village Apts","186 Ward St Rochester","186 Ward Street","Rochester","NY","14605","Matthew Reifsteck","5854134057","http://www.foodlinkny.org","Thu 2:15pm-3pm","Year-round","YR","N","N","N","Y","N","43.16564","-77.60815","POINT (-77.60815 43.16564)"
"Monroe","Curbside Market-Gateway Apartments","345 Spencerport Rd","345 Spencerport Road","Rochester","NY","14606","Mitch Gruber","5853283380","http://www.foodlinkny.org","Mon 3:45pm-4:15pm","Year-round","YR","Y","N","N","Y","N","43.19219","-77.65988","POINT (-77.65988 43.19219)"
"Monroe","Curbside Market-Hall of Justice","99 Exchange Blvd","99 Exchange Boulevard","Rochester","NY","14608","Mitch Gruber","5853283380","http://www.foodlinkny.org","Mon 2pm-3:15pm","Year-round","YR","Y","N","N","Y","N","43.192695","-77.659902","POINT (-77.659902 43.192695)"
"Monroe","Curbside Market-Hudson Ridge Tower","401 Seneca Manor Dr Rochester","401 Seneca Manor Drive","Rochester","NY","14621","Matthew Reifsteck","5854134057","http://www.foodlinkny.org","Wed 2:45pm-3:45pm","Year-round","YR","N","N","N","Y","N","43.19309","-77.60324","POINT (-77.60324 43.19309)"
"Monroe","Curbside Market-Irondequoit Meadow Reserve","100 Hulda Park Rochester","100 Hulda Park","Rochester","NY","14609","Mitch Gruber","5853283380","http://www.foodlinkny.org","Tue 2:30pm-3:15pm","Year-round","YR","Y","Y","N","Y","N","43.19479","-77.56041","POINT (-77.56041 43.19479)"
"Monroe","Curbside Market-James Dobson Apartments","150 Van Auker St Rochester, (in front main building)","150 Van Auker Street","Rochester","NY","14608","Mitch Gruber","5853283380","http://www.foodlinkny.org","Sat 12pm-1pm","Year-round","YR","Y","Y","N","Y","N","43.14997","-77.62109","POINT (-77.62109 43.14997)"
"Monroe","Curbside Market-Keeler Park Apartments","501 Seneca Manor Dr Rochester","501 Seneca Manor Dr.","Rochester","NY","14621","Mitch Gruber","5853283380","http://www.foodlinkny.org","Wed 2:30pm-4pm","Year-round","YR","Y","Y","N","Y","N","43.19395","-77.60168","POINT (-77.60168 43.19395)"
"Monroe","Curbside Market-Kennedy Towers","666 S Plymouth Ave Rochester, Parking lot on Edith St","666 South Plymouth Ave","Rochester","NY","14608","Mitch Gruber","5853283380","http://www.foodlinkny.org","Mon 3:30pm-4:30pm","Year-round","YR","Y","Y","N","Y","N","43.14251","-77.61894","POINT (-77.61894 43.14251)"
"Monroe","Curbside Market-Lake Tower Apartments","321 Lake Ave Rochester (Parking lot)","321 Lake Ave.","Rochester","NY","14608","Mitch Gruber","5853283380","http://www.foodlinkny.org","Tue 10:30am-11:30am","Year-round","YR","Y","Y","N","Y","N","43.17054","-77.62751","POINT (-77.62751 43.17054)"
"Monroe","Curbside Market-Lexington Ct Apts","6 Christopher St Rochester","6 Christopher St","Rochester","NY","14606","Matthew Reifsteck","5854134057","http://www.foodlinkny.org","Thu 3:30pm-4:15pm","Year-round","YR","N","N","N","Y","N","43.1791","-77.66474","POINT (-77.66474 43.1791)"
"Monroe","Curbside Market-LifeSpan Wolk Caf�","25 Franklin St Near Liberty Pole Way","25 Franklin Street","Rochester","NY","14604","Mitch Gruber","5853283380","http://www.foodlinkny.org","Mon 12:30pm-1:30pm","Year-round","YR","Y","Y","N","Y","N","43.15805","-77.60484","POINT (-77.60484 43.15805)"
"Monroe","Curbside Market-Long Pond Sr Housing","1 GBC Parkway Greece","1230 Long Pond Road","Rochester","NY","14626","Mitch Gruber","5853283380","http://www.foodlinkny.org","Mon 12:30pm-1pm","Year-round","YR","Y","Y","N","Y","N","43.2122","-77.69579","POINT (-77.69579 43.2122)"
"Monroe","Curbside Market-Manhattan Sq Family Medicine","454 E Broad St Rochester","454 E Broad St","Rochester","NY","14607","Mitch Gruber","5853283380","http://www.foodlinkny.org","Thu 2pm-3pm","Year-round","YR","Y","Y","N","Y","N","43.15531","-77.59957","POINT (-77.59957 43.15531)"
"Monroe","Curbside Market-Maplewood YMCA","25 Driving Park Ave Rochester","25 Driving Park Ave","Rochester","NY","14613","Mitch Gruber","5853283380","http://www.foodlinkny.org","Wed 12:15pm-1:15pm","Year-round","YR","Y","Y","N","Y","N","43.18092","-77.63017","POINT (-77.63017 43.18092)"
"Monroe","Curbside Market-Marketplace Senior Apts","1100 Miracle Mile Dr","1100 Miracle Mile Drive","Rochester","NY","14623","Mitch Gruber","5853283380","http://www.foodlinkny.org","Fri 2:15pm-3pm","Year-round","YR","Y","N","N","Y","N","43.0719","-77.30617","POINT (-77.30617 43.0719)"
"Monroe","Curbside Market-Midvale Commons","2770 Baird Rd","2770 Baird Road","Rochester","NY","14450","Mitch Gruber","5853283380","http://www.foodlinkny.org","Thu 11:30am-12:15pm","Year-round","YR","Y","N","N","Y","N","42.95845","-77.13385","POINT (-77.13385 42.95845)"
"Monroe","Curbside Market-New Life Fellowship","360 Wellington Ave","360 Wellington Ave","Rochester","NY","14619","Matthew Reifsteck","5854134057","http://foodlinkny.org","Wed 11:30am-12:15pm","Year-round","YR","N","N","N","Y","N","43.14139","-77.64044","POINT (-77.64044 43.14139)"
"Monroe","Curbside Market-OACES Family Learning Ctr","30 Hart St Rochester","30 Hart Street","Rochester","NY","14605","Mitch Gruber","5853283380","http://www.foodlinkny.org","Fri 2:30pm-3:15pm","Year-round","YR","Y","Y","N","Y","N","43.17112","-77.61814","POINT (-77.61814 43.17112)"
"Monroe","Curbside Market-Phillips Village","100 Krieger Rd Webster","100 Krieger Rd.","Webster","NY","14580","Matthew Reifsteck","5854134057","http://www.foodlinkny.org","Sat 2:30-3:30pm","Year-round","YR","N","N","N","Y","N","43.20943","-77.4189","POINT (-77.4189 43.20943)"
"Monroe","Curbside Market-Pinnacle Place Apartments","919 S Clinton Ave Rochester","919 South Clinton Ave","Rochester","NY","14620","Mitch Gruber","5853283380","http://www.foodlinkny.org","Wed 10:30am-11:45am","Year-round","YR","Y","Y","N","Y","N","43.14006","-77.59637","POINT (-77.59637 43.14006)"
"Monroe","Curbside Market-Plymouth Gardens","1400 S Plymouth Ave Rochester","1400 S Plymouth Ave.","Rochester","NY","14611","Mitch Gruber","5853283380","http://www.foodlinkny.org","Fri 11:30am-12:45pm","Year-round","YR","Y","Y","N","Y","N","43.13192","-77.6339","POINT (-77.6339 43.13192)"
"Monroe","Curbside Market-Refugees Helping Refugees","228 S Plymouth Ave","228 South Plymouth Avenue","Rochester","NY","14608","Mitch Gruber","5853283380","http://www.foodlinkny.org","Wed 2:45pm-3:30pm","Year-round","YR","Y","N","N","Y","N","43.14406","-77.58938","POINT (-77.58938 43.14406)"
"Monroe","Curbside Market-Rochester Highlands","47 Green Knolls Dr","47 Green Knolls Dr","Rochester","NY","14620","Mitch Gruber","5853283380","http://www.foodlinkny.org/CurbsideMarket","Fri 3:30pm-4:30pm","Year-round","YR","Y","Y","N","Y","N","43.11568","-77.61362","POINT (-77.61362 43.11568)"
"Monroe","Curbside Market-Rochester Psychiatric Ctr","1111 Elmwood Ave","1111 Elmwood Avenue","Rochester","NY","14620","Mitch Gruber","5853283380","http://www.foodlinkny.org","Fri 10:30am-11:15am","Year-round","YR","Y","Y","N","Y","N","43.12219","-77.61222","POINT (-77.61222 43.12219)"
"Monroe","Curbside Market-Rochester View Apartments","4365 W Henrietta Rd Henrietta","4365 W Henrietta Road","Henrietta","NY","14467","Mitch Gruber","5853283380","http://www.foodlinkny.org","Wed 3:30pm-4pm","Year-round","YR","Y","Y","N","Y","N","43.06563","-77.64833","POINT (-77.64833 43.06563)"
"Monroe","Curbside Market-Seneca Towers","200 Seth Green Dr","200 Seth Green St","Rochester","NY","14621","Mitch Gruber","5853283380","http://www.foodlinkny.org","Tue 11:45am-12:45pm","Year-round","YR","Y","Y","N","Y","N","43.1904","-77.61943","POINT (-77.61943 43.1904)"
"Monroe","Curbside Market-Skyview Park Apts","200 Skyview Park Ctr, Next to leasing office","200 Skyview Park Ctr","Rochester","NY","14622","Mitch Gruber","5853283380","http://foodlinkny.org","Tue 3:30pm-4:30pm","Year-round","YR","Y","Y","N","Y","N","43.1997","-77.56908","POINT (-77.56908 43.1997)"
"Monroe","Curbside Market-St. Ann's Adult Day Center","1500 Portland Ave Rochester","1500 Portland Avenue","Rochester","NY","14621","Mitch Gruber","5853283380","http://www.foodlinkny.org","Tue 10:30am-11:30am","Year-round","YR","Y","Y","N","Y","N","43.19411","-77.5813","POINT (-77.5813 43.19411)"
"Monroe","Curbside Market-St. Bernard Park Apts","2260 Lake Ave Rochester","2260 Lake Ave.","Rochester","NY","14612","Mitch Gruber","5853283380","http://www.foodlinkny.org","Fri 3:45pm-4:30pm","Year-round","YR","Y","Y","N","Y","N","43.20764","-77.62947","POINT (-77.62947 43.20764)"
"Monroe","Curbside Market-Tailor Square Apartments","1155 N Clinton Ave","1155 North Clinton Avenue","Rochester","NY","14621","Mitch Gruber","5853283380","http://www.foodlinkny.org","Tue 4pm-4:45pm","Year-round","YR","Y","N","N","Y","N","43.17669","-77.6134","POINT (-77.6134 43.17669)"
"Monroe","Curbside Market-The Hamilton Apts","185 Mt Hope Ave Rochester","185 Mount Hope Avenue","Rochester","NY","14620","Mitch Gruber","5853283380","http://www.foodlinkny.org","Sat 10:30am-11:45am","Year-round","YR","Y","Y","N","Y","N","43.14573","-77.61013","POINT (-77.61013 43.14573)"
"Monroe","Curbside Market-The Hub at Elite","919 Culver Rd","919 Culver Road","Rochester","NY","14609","Mitch Gruber","5853283380","http://www.foodlinkny.org","Thu 11:45am-12:30pm","Year-round","YR","Y","N","N","Y","N","43.05012","-77.07939","POINT (-77.07939 43.05012)"
"Monroe","Curbside Market-Thurston Road YMCA","597 Thurston Rd Rochester","597 Thurston Rd","Rochester","NY","14619","Mitch Gruber","5853283380","http://www.foodlinkny.org","Wed 10:30am-11:15am","Year-round","YR","Y","Y","N","Y","N","43.132866","-77.651137","POINT (-77.651137 43.132866)"
"Monroe","Curbside Market-Trillium Health","259 Monroe Ave, Parking Monroe Ave + Union St corner","259 Monroe","Rochester","NY","14607","Matthew Reifsteck","5854134057","http://www.foodlinkny.org","Mon 2pm-2:45pm","Year-round","YR","N","N","N","Y","N","43.14959","-77.59906","POINT (-77.59906 43.14959)"
"Monroe","Curbside Market-University Tower","625 University Ave Rochester","625 University Avenue","Rochester","NY","14607","Mitch Gruber","5853283380","http://www.foodlinkny.org","Thu 2:45pm-3:15pm","Year-round","YR","Y","Y","N","Y","N","43.15595","-77.58613","POINT (-77.58613 43.15595)"
"Monroe","Curbside Market-Upper Falls Square Apts","Merrimac St Parking Lot, 396 Hudson Ave Rochester","396 Hudson Ave","Rochester","NY","14604","Matthew Reifsteck","5854134057","http://www.foodlinkny.org","Wed 10:45am-11:30am","Year-round","YR","N","N","N","Y","N","43.17109","-77.60063","POINT (-77.60063 43.17109)"
"Monroe","Curbside Market-Venture PROS","975 Elmwood Ave. Rochester","975 Elmwood Ave.","Rochester","NY","14620","Matthew Reifsteck","5854134057","http://www.foodlinkny.org","Fri 11:30am-12:30pm","Year-round","YR","N","N","N","Y","N","43.12489","-77.6126","POINT (-77.6126 43.12489)"
